char_id,word_id
35,2378
35,2530
35,2639
35,2640
35,2912
35,3005
35,3006
35,3032
35,3787
35,3788
35,3838
35,4098
35,4182
35,4254
36,499
36,2204
36,2422
36,2423
36,3071
36,3215
36,3224
36,3240
36,3369
36,3393
36,4133
36,4182
36,4260
37,116
37,219
37,220
37,221
37,222
37,223
37,224
37,225
37,251
37,291
37,411
37,498
37,547
37,548
37,715
37,716
37,770
37,982
37,1499
37,1500
37,1501
37,1800
37,2236
37,2293
37,2294
37,2295
37,2296
37,2992
37,3002
37,3022
37,3207
37,3208
37,3302
37,3557
37,4020
38,4
38,97
38,134
38,168
38,235
38,448
38,536
38,576
38,577
38,599
38,600
38,601
38,614
38,631
38,833
38,840
38,1112
38,1292
38,1293
38,1294
38,1295
38,1823
38,2240
38,2331
38,2633
38,2917
38,2918
38,2919
38,3460
38,4064
39,315
39,335
39,447
39,448
39,449
39,483
39,507
39,570
39,683
39,850
39,1097
39,1817
39,1896
39,2737
39,2738
39,2739
39,3312
39,3521
39,3673
39,3674
39,3675
39,3829
40,78
40,79
40,288
40,461
40,503
40,617
40,765
40,884
40,1110
40,1111
40,1112
40,1260
40,1321
40,1914
40,2431
40,2598
40,2747
40,3069
40,3136
40,3674
40,3978
40,4058
40,4062
41,47
41,65
41,491
41,856
41,857
41,858
41,859
41,955
41,1106
41,1521
41,1622
41,1658
41,1659
41,1708
41,2453
41,2477
41,2478
41,2714
41,3468
41,3545
41,3790
41,4212
41,4305
41,4306
42,91
42,114
42,136
42,140
42,270
42,433
42,541
42,733
42,757
42,1235
42,2187
42,2349
42,2571
43,18
43,261
43,334
43,643
43,740
43,859
43,919
43,1024
43,1242
43,1265
43,1418
43,1563
43,2173
43,2382
43,2408
43,3099
43,3224
43,3225
43,3226
43,3227
43,4116
43,4181
43,4182
43,4183
43,4184
43,4185
43,4279
44,275
44,377
44,378
44,701
44,881
44,1286
44,1974
44,2638
44,2935
44,3531
44,3549
44,3550
44,3662
44,3665
44,3824
44,3915
44,4025
44,4151
45,324
45,505
45,512
45,551
45,554
45,742
45,743
45,744
45,783
45,784
45,847
45,1023
45,1258
45,1400
45,1524
45,1700
45,1904
45,2667
45,3104
45,3167
45,3257
45,3306
45,3495
45,3604
45,3864
45,3966
45,4000
45,4028
45,4031
45,4118
45,4162
45,4190
46,67
46,82
46,91
46,92
46,264
46,364
46,465
46,478
46,479
46,613
46,856
46,871
46,1144
46,1145
46,1146
46,1636
46,1952
46,2024
46,2144
46,3725
46,3726
47,124
47,438
47,455
47,645
47,686
47,888
47,958
47,1409
47,1410
47,1411
47,1412
47,1413
47,1672
47,2179
47,2180
47,2618
47,2949
47,3030
47,3377
47,3493
47,3515
47,3779
47,3978
47,4193
48,35
48,304
48,388
48,406
48,407
48,408
48,409
48,410
48,569
48,709
48,999
48,1016
48,1253
48,1433
48,1552
48,1768
48,1840
48,1841
48,1889
48,2106
48,2500
48,3577
48,3874
48,3890
48,4206
49,50
49,332
49,362
49,399
49,400
49,401
49,402
49,452
49,747
49,1767
49,1822
49,1823
49,1824
49,1825
49,3271
49,3330
49,3576
49,3577
49,3578
49,3776
50,60
50,123
50,184
50,267
50,400
50,566
50,633
50,700
50,811
50,812
50,820
50,3430
50,3431
50,4143
51,26
51,84
51,100
51,168
51,449
51,1213
51,1338
51,1375
51,1393
51,1501
51,3918
52,31
52,32
52,56
52,94
52,181
52,203
52,232
52,233
52,240
52,241
52,242
52,243
52,281
52,282
52,494
52,516
52,519
52,549
52,748
52,834
52,1254
52,1489
52,1539
52,1964
52,2330
52,2331
52,2332
52,2333
52,2334
52,2357
52,3178
52,3179
52,3180
52,3378
52,3686
52,3937
52,3961
52,4125
52,4126
52,4238
52,4287
53,1425
53,2613
53,2974
53,3568
54,203
54,323
54,685
54,686
54,687
54,718
54,1076
54,1457
54,1911
54,2238
54,2748
54,2991
54,3867
54,3930
54,4030
54,4031
54,4032
54,4033
54,4161
55,227
55,347
55,404
55,640
55,902
55,1117
55,1444
55,1506
55,1507
55,1508
55,1509
55,1510
55,3139
55,3140
55,3276
56,122
56,123
56,124
56,125
56,1265
56,2062
56,2063
56,2064
56,3519
56,3851
56,4192
57,47
57,392
57,393
57,421
57,472
57,742
57,806
57,970
57,991
57,992
57,1005
57,1387
57,1465
57,1630
57,1647
57,1670
57,1805
57,1809
57,1810
57,1936
57,2363
57,2405
57,2406
57,2456
57,2497
57,2509
57,2577
57,2653
57,2654
57,2655
57,2656
57,2657
57,2828
57,2861
57,2878
57,2947
57,3290
57,3415
57,3487
57,3524
57,3559
57,3566
57,3696
57,3713
58,93
58,130
58,131
58,398
58,407
58,409
58,558
58,900
58,1111
58,1235
58,1253
58,1272
58,1273
58,1323
58,1340
58,1374
58,1472
58,1500
58,1552
58,1798
58,2074
58,2075
58,2104
58,2561
58,2753
58,2826
58,2894
58,2895
58,3411
58,3447
58,3490
58,3577
58,3839
58,3840
59,49
59,158
59,159
59,255
59,596
59,722
59,1212
59,2002
59,2042
59,2375
59,2950
59,2951
59,3088
59,3586
59,3788
59,3882
59,3883
60,75
60,105
60,106
60,107
60,517
60,571
60,1084
60,1212
60,1213
60,1420
60,2002
60,2003
60,2004
60,2837
60,2838
60,2839
60,3450
60,3786
60,3787
60,3788
60,3789
60,3790
60,4135
61,3
61,5
61,79
61,98
61,135
61,162
61,199
61,238
61,289
61,352
61,390
61,603
61,606
61,676
61,717
61,779
61,1446
61,1597
61,2231
61,3093
61,3094
61,3095
61,3544
61,3804
61,3818
61,4018
61,4019
61,4020
62,327
62,360
62,413
62,414
62,415
62,637
62,758
62,980
62,1025
62,1026
62,1027
62,1685
62,1736
62,1843
62,1844
62,1845
62,1846
62,1847
62,1896
62,2330
62,2589
62,2676
62,2677
62,2678
62,2679
62,2680
62,2681
62,2752
62,3057
62,3375
62,3474
62,3605
62,3606
62,3914
63,69
63,70
64,99
64,100
64,165
64,504
64,505
64,851
64,1038
64,1182
64,1183
64,1184
64,1322
64,1467
64,1502
64,1756
64,1983
64,2374
64,2816
64,3755
64,4220
65,1
65,74
65,75
65,76
65,77
65,287
65,318
65,451
65,452
65,453
65,454
65,455
65,456
65,682
65,792
65,825
65,1101
65,1102
65,1267
65,1610
65,1909
65,2038
65,2705
65,2740
65,3194
65,3625
65,3683
65,3684
65,3685
65,3686
65,3789
65,3886
65,4142
66,228
66,229
66,230
66,231
66,232
66,233
66,355
66,369
66,724
66,725
66,726
66,727
66,728
66,834
66,1662
66,2218
66,2311
66,2312
66,2313
66,2629
66,3158
66,4095
66,4096
66,4097
67,138
67,142
67,256
67,260
67,272
68,252
68,568
68,633
68,687
68,751
68,812
68,813
68,822
68,1824
68,2906
68,3431
68,4158
68,4236
69,198
70,11
70,109
70,308
70,886
70,887
70,888
70,1060
70,1127
70,1128
70,1684
70,2498
70,2566
70,2831
70,3352
70,3396
70,3397
70,3398
70,3399
70,3400
71,161
71,162
71,558
71,599
71,766
71,957
71,1282
71,1321
71,1322
71,1323
71,1324
71,1440
71,1542
71,2124
71,2125
71,2433
71,2634
71,2709
71,2919
71,2959
71,2960
71,3137
71,3149
71,3514
71,3890
71,3891
72,29
72,102
72,103
72,104
72,413
72,514
72,515
72,516
72,539
72,852
72,1070
72,1176
72,1207
72,1208
72,1209
72,1210
72,1211
72,1468
72,1590
72,1873
72,2000
72,2001
72,2019
72,2032
72,2424
72,2835
72,2836
72,3780
72,3781
72,3782
72,3783
72,3784
72,3785
73,355
73,956
73,957
73,958
73,1646
73,1754
73,2602
73,2603
73,2686
73,3518
73,3519
74,542
74,720
74,721
74,722
74,1434
74,2064
74,2068
74,2305
74,2306
74,2696
74,2870
74,3007
74,3702
74,4092
74,4166
75,171
75,187
75,237
75,501
75,623
75,624
75,1364
75,2145
75,2146
75,2714
75,2812
75,3728
75,3743
75,3756
75,3850
75,3931
75,3932
76,42
76,57
76,86
76,87
76,191
76,441
76,474
76,476
76,514
76,655
76,713
76,723
76,1125
76,1422
76,1829
76,1933
76,1934
76,2654
76,2773
76,2774
76,3011
76,3029
76,3529
76,3713
76,3714
76,3715
76,3828
76,3917
76,4066
76,4189
76,4252
77,637
77,3026
79,64
79,65
79,357
79,1062
79,1063
79,1064
79,1065
79,1066
79,1067
79,1141
79,1351
79,1580
79,1608
79,1878
79,2186
79,2713
79,2714
79,2937
79,3372
79,3605
79,3641
79,3842
79,3906
80,133
80,134
80,135
80,561
80,654
80,901
80,1006
80,1088
80,1276
80,1277
80,1391
80,1488
80,1602
80,2247
80,2299
80,2601
80,2897
80,2898
80,3850
80,3907
80,3939
80,3994
81,275
81,276
81,684
81,2237
81,4251
82,2409
82,3939
83,66
83,122
83,441
83,442
83,1081
83,1082
83,1099
83,1513
83,1887
83,1888
83,2727
83,2728
83,3658
83,3659
83,3714
83,3781
83,4076
83,4191
84,34
84,254
84,386
84,443
84,529
84,669
84,773
84,795
84,837
84,1342
84,1564
84,1803
84,2257
84,2554
84,2649
84,3326
84,3375
84,3737
84,3762
84,3882
84,3925
84,3979
85,274
85,823
85,824
85,825
85,826
85,827
85,1014
85,1599
85,1865
85,2718
85,3293
85,3294
85,3295
85,3296
85,3764
85,4243
86,68
86,205
86,206
86,207
86,690
86,691
86,768
86,1252
86,1471
86,1472
86,1473
86,1554
86,1752
86,1872
86,2254
86,2255
86,2256
86,2867
86,3106
86,3301
86,3575
86,3680
86,3697
86,3861
86,4046
86,4047
86,4048
86,4049
86,4050
86,4051
86,4052
86,4053
86,4054
86,4267
87,2040
87,2874
87,3816
87,3817
88,61
88,427
88,428
88,672
88,1048
88,1049
88,1448
88,1868
88,1869
88,1870
88,1871
88,2163
88,2699
88,2700
88,2701
88,2702
88,2703
88,2704
88,3019
88,3628
88,3629
88,3630
88,3631
88,3632
88,3633
88,3634
89,53
89,189
89,217
89,278
89,1274
89,1483
89,2008
89,2114
89,2432
89,2796
89,2982
89,3196
90,166
90,703
90,704
90,1021
90,1441
90,2274
90,2334
90,2367
90,2726
90,3120
90,3182
90,3595
91,3691
92,287
92,288
92,855
92,2476
92,4302
92,4303
93,283
93,340
93,341
93,837
93,838
93,1627
93,1721
93,2229
93,2343
93,2446
93,2501
93,3343
93,3367
93,3482
93,3483
94,191
94,217
94,511
94,648
94,1000
94,1053
94,1423
94,1424
94,1492
94,1538
94,1830
94,1845
94,2186
94,2187
94,2188
94,2189
94,2214
94,2655
94,3041
94,3042
94,3055
94,3282
94,3339
94,3634
94,3814
94,3817
94,3984
94,4119
95,110
95,279
95,786
95,857
95,1473
95,1486
95,1487
95,1488
95,1489
95,1490
95,1491
95,2058
95,2995
95,3095
95,3122
95,3750
95,4072
96,183
96,616
96,673
96,674
96,675
96,1132
96,1198
96,1266
96,1443
96,1444
96,1445
96,1464
96,1596
96,1875
96,2227
96,2228
96,2229
96,2952
96,2978
96,3091
96,3092
96,3337
96,3363
96,3578
97,93
97,107
97,201
97,263
97,333
97,482
97,483
97,583
97,776
97,2007
97,2067
97,2398
97,3313
97,3418
97,3706
97,3787
97,4065
98,60
98,123
98,184
98,633
98,700
99,1830
99,2663
100,381
100,382
100,588
100,981
100,2641
100,2642
100,3143
100,3496
100,3630
100,4264
101,235
101,341
101,736
101,952
101,2316
101,2317
101,2318
101,2319
101,2712
101,3639
101,3921
101,4112
101,4113
102,182
102,183
102,615
102,632
102,1382
102,1650
102,1959
102,2161
102,2162
102,2163
102,2458
102,3213
102,3327
102,3398
103,194
103,502
103,625
103,934
103,1095
103,1096
103,1110
103,1312
103,1520
103,1895
103,3671
103,3672
104,46
104,216
104,707
104,708
104,709
104,710
104,711
104,1497
104,2283
104,3132
104,3133
104,4080
105,803
105,804
105,2155
105,2293
105,2403
105,3072
105,3254
105,3255
106,28
106,39
106,196
106,380
106,397
106,485
106,592
106,731
106,732
106,1118
106,1119
106,1437
106,2165
106,2239
106,3205
106,3995
106,4027
107,80
107,81
107,82
107,83
107,84
107,471
107,1923
107,2183
107,2672
107,2758
107,2759
107,2760
107,2761
107,2762
107,2763
107,2764
107,3705
108,112
108,113
108,536
108,537
108,538
108,1228
108,1229
108,1230
108,1231
108,2023
108,2024
108,2025
108,2026
108,2723
108,3805
108,4138
109,486
109,657
109,2647
109,3647
109,3723
110,177
110,222
110,1316
110,1822
110,2549
110,3261
110,3513
110,3517
110,3985
110,4147
110,4149
111,127
111,128
111,345
111,366
111,915
111,1637
111,2157
111,2891
111,2966
111,2981
111,2993
112,19
112,58
112,333
112,334
112,506
112,587
112,824
112,1364
112,1455
112,1714
112,3027
112,3459
112,3460
112,4165
113,226
113,1251
113,1426
113,1502
113,2180
113,2203
113,3136
113,3137
113,3229
113,3250
113,4087
114,94
114,492
114,493
114,494
114,495
114,1166
114,1167
114,1333
114,1971
114,1972
114,3549
114,3611
114,3716
114,3739
114,3740
114,4290
115,51
115,77
115,124
115,131
115,137
115,141
115,144
115,151
115,152
115,208
115,228
115,249
115,250
115,251
115,254
115,271
115,326
115,424
115,466
115,529
115,565
115,732
115,761
115,793
115,795
115,1223
115,1231
115,1827
115,2063
115,2078
115,2081
115,2272
115,2387
115,2390
115,2554
115,2615
115,2661
115,2708
115,2748
115,3158
115,3207
115,3539
115,3581
115,3652
115,3818
115,3953
116,45
116,46
116,387
116,388
116,389
116,990
116,1018
116,3655
117,305
117,306
117,889
117,890
117,891
117,1511
117,1685
117,1819
117,2500
117,2501
118,194
118,652
118,755
118,1249
118,1750
118,1897
118,2001
118,2014
118,2028
118,2121
118,2806
118,3056
118,3057
118,3058
118,3059
118,3125
118,3243
118,3694
118,3765
118,3807
118,3852
118,3926
118,3927
118,3993
118,4022
118,4114
118,4285
119,132
119,258
119,302
119,559
119,560
119,745
119,1301
119,1803
119,2078
119,2079
119,2080
119,2452
119,2955
119,3491
119,3556
119,3846
119,3847
119,3848
119,3849
119,4251
120,170
120,273
120,823
120,1591
120,2231
120,2593
120,3286
120,3287
120,3288
121,286
121,850
121,851
121,852
121,3080
121,3856
121,4295
122,1932
123,117
123,127
123,344
123,619
123,626
123,1983
123,2009
123,2010
123,2854
123,3212
123,3508
123,3627
123,3798
123,3944
124,169
124,170
124,622
124,1031
124,1358
124,1359
124,1360
124,1727
124,2138
124,2716
124,2988
124,3930
125,131
125,677
125,2511
125,3991
126,122
126,1081
126,1248
126,2289
126,2290
127,17
127,186
127,199
127,527
127,597
127,1319
127,2033
127,2095
127,2120
127,2381
127,2407
127,2848
127,2890
127,2933
127,2952
127,2953
127,3094
127,3212
127,3806
127,3884
127,4008
127,4139
128,12
128,13
128,668
128,1025
128,1050
128,1336
128,1531
128,1874
128,2551
129,27
129,28
129,29
129,30
129,357
129,358
129,359
129,962
129,963
129,1761
129,1762
129,1763
129,1764
129,1765
129,2607
129,2608
129,2609
129,2610
129,2611
129,3370
129,3414
129,3524
129,3525
129,3526
129,3527
129,3528
129,3529
129,3530
129,3541
129,3992
130,151
130,152
130,153
130,154
130,155
130,1299
130,1645
130,2066
130,2085
130,2094
130,2215
130,2661
130,2922
130,3612
130,3614
130,3854
131,3065
131,3998
132,28
132,39
132,40
132,41
132,42
132,43
132,44
132,984
132,985
132,986
132,987
132,1734
132,1735
132,1804
132,1805
132,1806
132,1807
132,2150
132,2650
132,2651
132,2652
132,3558
132,3559
132,3560
132,3561
132,3583
132,3725
133,50
133,322
133,601
133,630
133,631
133,1343
133,1616
133,1957
133,3953
134,316
134,664
134,665
134,1230
134,3078
134,4007
135,263
135,2361
135,2409
135,3261
135,3262
135,3420
135,4214
135,4215
136,861
136,862
136,863
136,1660
136,2479
137,86
137,172
137,444
137,607
137,674
137,681
137,926
137,927
137,1200
137,1339
137,1408
137,1506
137,1707
137,2561
137,2631
137,2865
137,3263
137,3462
137,3463
137,3464
137,3486
137,3793
137,3938
137,4226
138,171
138,236
138,237
138,238
138,480
138,748
138,925
138,989
138,996
138,1185
138,2113
138,2114
138,2115
138,2116
138,2117
138,2340
138,2584
138,2945
138,3110
138,3245
138,3268
138,3331
138,3397
138,3547
138,3971
138,4032
138,4266
139,579
139,1795
139,2998
139,3941
139,3942
139,3943
140,120
140,121
140,3832
141,2281
142,48
142,192
142,193
142,204
142,1428
142,2070
142,2237
142,3045
142,3046
142,3047
142,3160
142,3298
142,3989
142,3994
142,4038
142,4231
143,58
143,2585
144,76
144,200
144,201
144,202
144,574
144,678
144,679
144,963
144,1421
144,1452
144,1453
144,4023
145,3
145,133
145,296
145,869
145,2483
145,3374
146,55
146,56
146,411
146,412
146,906
146,1022
146,1208
146,1842
146,2674
146,2675
146,2811
146,3584
147,570
147,571
147,572
147,573
147,574
147,1226
147,1286
147,1287
147,2087
147,2791
147,2912
147,2913
147,3109
147,3259
147,3691
147,3859
148,117
148,118
148,120
148,286
148,378
148,434
148,552
148,703
148,762
148,763
148,1049
148,1256
148,1451
148,3206
148,3489
148,3829
148,4089
148,4153
149,89
149,90
149,213
149,307
149,308
149,1135
149,1136
149,1793
149,1943
149,2145
149,2780
150,148
150,389
150,569
150,710
150,1285
150,2910
150,2911
151,90
151,814
151,843
151,844
151,1635
151,1994
151,2986
151,4276
152,62
152,445
152,882
152,1050
152,2457
152,2715
152,2820
152,3394
152,4201
153,9
153,10
153,304
153,387
153,707
153,883
153,2496
153,2910
154,9
154,45
154,78
154,114
154,139
154,148
154,156
154,161
154,175
154,205
154,216
154,220
154,253
154,262
154,269
154,290
154,450
154,552
154,632
154,2040
154,2507
154,3404
154,4075
155,101
155,195
155,422
155,1648
155,2665
155,3775
156,113
156,492
156,1063
156,2054
156,3013
156,3024
156,3497
156,3537
156,3955
156,3967
156,3968
157,97
157,98
157,503
157,1615
157,2147
157,2812
158,44
158,243
158,247
158,348
158,800
158,801
158,844
158,1836
159,169
159,276
159,1714
159,3214
159,3974
160,188
160,259
160,567
160,725
160,821
160,1319
160,2274
160,2641
161,104
161,731
161,732
161,2261
161,4099
161,4100
161,4101
162,57
162,596
162,1023
162,3603
162,3604
163,763
163,1029
163,1850
163,1851
163,1852
163,2683
163,2684
163,3076
163,3385
163,3608
164,59
164,60
164,419
164,424
164,1047
164,2092
164,2514
164,2693
164,2694
164,2695
164,3619
165,21
165,22
165,23
165,27
165,85
165,102
165,160
165,176
165,221
165,337
165,350
165,430
165,431
165,595
165,680
165,681
165,847
165,1790
165,1805
165,1815
165,2044
165,2564
165,2572
165,3469
165,3470
165,3471
165,3558
165,3713
165,3785
165,3796
165,3799
165,3832
165,3834
165,4120
165,4213
166,245
166,416
166,650
166,1032
166,1218
166,1579
166,2207
166,2427
166,2686
166,3242
167,528
167,529
167,530
167,531
167,546
167,1043
167,1142
167,1225
167,1980
167,2012
167,2243
167,2855
167,3799
167,4013
167,4195
168,972
168,1271
168,1879
168,3246
168,4199
169,284
169,845
169,897
169,1307
169,2464
170,267
170,811
170,812
170,813
170,3430
170,3431
172,790
172,1450
172,3252
172,3458
172,4206
172,4207
172,4208
173,491
174,43
174,44
174,788
174,789
174,1562
174,2379
174,3012
174,3013
174,3811
174,4170
174,4177
174,4178
175,73
175,132
175,651
175,849
175,1491
175,2468
175,2958
175,3974
175,4106
175,4107
176,1
176,292
176,293
176,520
176,864
176,1348
176,1663
176,1664
176,2127
176,2288
176,2873
176,3658
177,284
177,1378
177,1996
177,2929
177,3244
177,4281
